fid,sif_mean_735,sif_mean_743,longitude,latitude,B_REFL_mean,EVI_mean,MIR_REFL_mean,NDVI_mean,NIR_REFL_mean,PXL_REL_mean,R_REFL_mean,RAA_mean,SZA_mean,VIQ,VZA_mean,COMP_mean
13149,0.4188515544,0.6900579035,-94.6328416177,44.7951983112,478.178571,2072,2890.5,3621.107143,1832.678571,,851.307692,12465.642857,2443.1,,191.666667,
13150,0.245737308,0.5743964116,-94.3118191724,44.7951983112,467.5,1946.454545,2817,3803.071429,1952.541667,,858.571429,13135.821429,2431.111111,,418.166667,
13151,0.2770324995,0.4898542568,-94.2659588231,44.7951983112,405.777778,2831.846154,2076.555556,4863.037037,2211.173913,,755.851852,13255.24,2429.75,,446.636364,
13152,0.81192861,1.1830964635,-94.1742381244,44.7951983112,417.115385,2415.083333,2262.259259,4562.185185,2084.086957,,767.259259,13185.636364,2426.461538,,505.454545,
13153,0.1442027371,0.4561284222,-94.1283777751,44.7951983112,411,2629.5,2231.962963,4669.074074,2115.826087,,770.148148,13107.142857,2424.555556,,536.083333,
13154,0.0343233317,0.5221598323,-94.0825174258,44.7951983112,454.928571,2577.416667,2549.285714,4534.214286,2294,,861.555556,9724.904762,2483.916667,,1359.545455,163.000000
13155,0.300678689,0.8343172595,-94.0366570764,44.7951983112,449.074074,2629.636364,2345.851852,4856.407407,2474.909091,,833.592593,3648.1,2507.555556,,980.916667,168.250000
13156,0.421959204,0.7100694031,-93.9907967271,44.7951983112,414.964286,2484.583333,2492.678571,4796.892857,2183.7,,793.428571,9362,2458.916667,,699.750000,
13157,0.751576958,1.0132530843,-93.9449363778,44.7951983112,395.111111,3367.454545,1956.444444,5613.111111,2795.05,,774.153846,-1724.238095,2534.428571,,2327.363636,161.000000
13158,0.8207013309,1.1131984405,-93.8990760284,44.7951983112,411.555556,3777.454545,1932.407407,5822.37037,3142.85,,791.888889,-4165.571429,2544.933333,,2470.818182,165.500000
13159,0.5813693702,0.7994216367,-93.8532156791,44.7951983112,407.4,3473.714286,1917.518519,5548,2740.157895,,773.555556,-758.8,2492.4,,1265.454545,163.000000
13160,0.220610593,0.9896348885,-93.8073553298,44.7951983112,449.25,4066.5,2081.678571,5844.642857,3180.2,,834.392857,-4183.55,2597.333333,,2748.750000,166.000000
13161,0.7579452743,1.3803037504,-93.7614949805,44.7951983112,500.407407,3881.1875,1977.259259,5636.259259,3293.473684,,924.888889,-1632.5,2524.647059,,2184.846154,164.250000
13162,0.5196809582,0.8660268541,-93.7156346311,44.7951983112,472.814815,4142.125,2154.222222,5863.666667,3416.631579,,907.074074,-2108.944444,2601.4,,2437.333333,164.000000
13163,1.1187167913,1.6071438193,-93.6697742818,44.7951983112,446.464286,4280.6875,2031.071429,5729.821429,3044.9,,870.857143,3938.823529,2494.357143,,2653.750000,162.333333
13164,0.858928026,1.2820734282,-93.5780535831,44.7951983112,369.925926,5227.533333,1139.185185,6651.037037,2881.0625,,654.925926,-2857.8125,2589.166667,,1855.071429,165.000000
13165,1.0534405947,1.4364822626,-93.5321932338,44.7951983112,378.25,4171.875,1050.928571,6290.607143,2956.0625,,675.37037,-3045.0625,2546.0625,,1171.600000,164.000000
13166,1.040918236,1.0723485599,-93.3946121858,44.7951983112,345.56,4041.882353,876.461538,6472.481481,2574.8125,,611,-3112,2522.0625,,3695.125000,165.500000
13167,0.8205822948,1.4673346281,-93.3487518365,44.7951983112,419.148148,4581.45,1026.666667,6506.222222,3111.066667,,678.814815,-4027.428571,2566.071429,,3290.333333,164.333333
13168,1.2511776686,1.2162164152,-93.3028914871,44.7951983112,461.666667,4466.6,1134.555556,6204.111111,3063.846154,,749.777778,-4097.153846,2553.4375,,2235.466667,165.500000
13169,0.7866959075,1.3266030649,-93.2570311378,44.7951983112,373.25,3857.5,893.857143,6468.071429,3302.916667,,605.785714,-4082.6,2568.1875,,2726.600000,164.500000
13170,0.6287190914,1.4842548251,-93.2111707885,44.7951983112,394.037037,4115.368421,962.555556,6570.148148,3549.545455,,642.538462,-1405,2409.7,,1701.461538,162.500000
13171,0.7869659215,1.6307985932,-93.1653104392,44.7951983112,310.925926,4910,816.444444,7475.888889,3821.181818,,489.923077,169.466667,2572.866667,,2864.357143,
13172,0.7549888852,1.3342973689,-93.1194500898,44.7951983112,334.888889,5277.65,891.230769,7434.285714,3657.333333,,538.535714,-3925.705882,2636.866667,,2556.700000,167.333333
13173,0.929201295,1.6494114002,-93.0735897405,44.7951983112,337.888889,5682.315789,1045.666667,7433.074074,4038,,589.962963,-2606.384615,2777.285714,,3058.000000,167.250000
13174,0.8753257394,1.1231790781,-100.64054738,44.7323165289,129.931034,443.678571,155.655172,1860.5,396.357143,1,172.153846,-1169.96,2703.15,,3379.272727,171.571429
13175,0.6951030386,1.089825826,-100.0443628387,44.7323165289,586.516129,2936.419355,2592.225806,4351.516129,2972.516129,,1152.709677,-4254.333333,2538.294118,,1378.354839,
13176,0.7964269923,1.4792985065,-99.9526421401,44.7323165289,562.935484,3464.032258,2597.451613,4891.580645,3286.290323,,1109.903226,-2901.538462,2505.1875,,1404.806452,165.000000
13177,0.7340505302,1.2687195659,-99.7233403934,44.7323165289,345.322581,3703.129032,1579.064516,6091.064516,2762.612903,,663.193548,7941.206897,2334.611111,,2809.620690,165.000000
13178,1.06148084,1.3441873391,-99.1730162014,44.7323165289,386.1875,3149.90625,1705.75,5424.3125,2530.03125,,746.709677,3004.933333,2350,,2052.343750,164.000000
13179,0.7641362081,1.1031167081,-98.9895748041,44.7323165289,434.16129,3331.677419,1942.129032,5309.129032,2787.580645,,848.866667,-3711.6,2478.4,,773.548387,164.000000
13180,0.7682200894,1.233740737,-98.9437144548,44.7323165289,447,3014.225806,2166.451613,4933.193548,2646.645161,,892.233333,-4298.580645,2493.285714,,636.322581,
13181,0.7374516666,0.9675996542,-98.8978541055,44.7323165289,485.129032,2855.870968,2295.612903,4689.774194,2625.258065,,951.225806,-3152.448276,2457.266667,,825.548387,164.000000
13182,0.1564442168,0.1927868823,-98.8061334068,44.7323165289,572.483871,2316.645161,2496.870968,3825.225806,2502.193548,,1119.419355,-4338.666667,2487.928571,,541.645161,
13183,0.5968081006,0.7703819163,-98.7144127081,44.7323165289,477.064516,2759.806452,2091.322581,4645,2548.774194,,939.903226,-2582.758621,2442.666667,,826.322581,164.000000
13184,0.982712845,1.3139627179,-98.6685523588,44.7323165289,433.5,3493.5,1798.5625,5499.625,2834.71875,,814.34375,-4207.8125,2482.5,,446.218750,
13185,0.6361144441,1.0110442724,-98.3016695642,44.7323165289,638.129032,2438.225806,2981.548387,3531.782609,2782.354839,,1282.518519,-3826.321429,2485.8,,319.833333,165.000000
13186,0.1019726458,0.2794908111,-97.6137643242,44.7323165289,424.766667,1880.896552,1548.266667,3623.9,1849.766667,,639.578947,2840.333333,2559.222222,,2363.631579,
13187,0.2845329084,0.3782622094,-97.5220436256,44.7323165289,495.15625,2347.34375,2126.71875,4108.1875,2309.15625,,905.5,9392.903226,2511.571429,,1453.900000,165.000000
13188,0.1336418428,0.2024964892,-97.4303229269,44.7323165289,490.96875,2273.53125,2302.75,4037.21875,2300.40625,,980.3,6312.903226,2546.2,,467.700000,165.000000
13189,0.372335026,0.4520694562,-97.3844625776,44.7323165289,593,2387.366667,2844.866667,3846.166667,2609.9,,1136.157895,-1166.458333,2555.166667,,1974.437500,165.666667
13190,0.4416955523,0.5422419347,-97.3386022282,44.7323165289,518.6875,2193.34375,2527.709677,3851.59375,2306.03125,,1001.25,7628.862069,2499.142857,,852.800000,164.000000
13191,0.1954166759,0.4294333495,-97.2468815296,44.7323165289,500.741935,2178.53125,2341.4375,3924.25,2243.46875,,903.25,10704.2,2467.230769,,712.625000,165.000000
13192,0.4236238208,0.6564753477,-97.2010211802,44.7323165289,521.580645,2630.387097,2351.83871,4271,2594.258065,,1068.0625,7577.612903,2515.333333,,1492.666667,164.333333
13193,0.4521607856,0.6793335875,-97.1551608309,44.7323165289,523.25,3370.15625,2274.03125,5023.46875,3079.75,,1055.5625,2726.967742,2583.3125,,1879.562500,164.500000
13194,0.5795100164,0.9324514158,-97.0634401322,44.7323165289,495.322581,2691.096774,2361.290323,4403,2575.870968,,991.857143,11938.862069,2453.125,,915.000000,165.000000
13195,0.5298117101,0.687096263,-97.0175797829,44.7323165289,515.16129,2662.129032,2533.193548,4391.967742,2573.064516,,983.6875,10309.7,2462.166667,,1325.500000,165.000000
13196,0.7092532913,0.8148053885,-96.9258590843,44.7323165289,521.6875,2645.75,2743.9375,4332.875,2587.375,,1053.583333,9441.75,2454.666667,,,163.000000
13197,1.0637419,1.2954323739,-96.8799987349,44.7323165289,532.931034,2677.7,2609,4307.066667,2641.333333,,1130.090909,8754.642857,2447.285714,,,
13198,1.3301371098,1.5596752286,-96.8341383856,44.7323165289,489,2889.78125,2414.1875,4679.875,2649.870968,,928.454545,11943.166667,2422.916667,,,
13199,0.9186957181,1.2363206446,-96.6506969883,44.7323165289,380.071429,3723.6875,1640.59375,5855.09375,2833.71875,,681.583333,12333.875,2414.866667,,,163.000000
13200,0.8139046967,0.9768794894,-96.6048366389,44.7323165289,402.074074,3463.83871,1706.290323,5624.645161,2720.483871,,881.916667,13060.12,2405.222222,,,
13201,0.9621991599,1.5138127208,-96.5131159403,44.7323165289,322.296296,3804.290323,1276.346154,6225.83871,2789.129032,,615.416667,13103.740741,2402,,,
13202,0.8166004151,1.3588317931,-96.467255591,44.7323165289,359.444444,3594.064516,1388.851852,5819.032258,2787.129032,,563.875,5502.56,2485.444444,,,
13203,0.8770754422,1.1723283018,-96.4213952416,44.7323165289,412.037037,4004.096774,1733.535714,5959.322581,3198.032258,,898.25,-4298.36,2507.8,,,
13204,0.7738930881,1.0673347831,-96.3755348923,44.7323165289,483.407407,3368.322581,2181.444444,5106.096774,3002.258065,,912.875,-3520.272727,2495.4,,,161.000000
13205,0.5957260169,0.9034285545,-96.192093495,44.7323165289,497.269231,2642.709677,1963.708333,4395.096774,2516.206897,,896.636364,-4200.913043,2498,,,
13206,0.2530206963,0.5766036045,-96.1003727963,44.7323165289,531.521739,2130.580645,2813.217391,3732.451613,2276.548387,,1014.428571,-4108.304348,2494,,,
13207,0.08678689,0.1945387121,-96.0086520976,44.7323165289,508.166667,2201.933333,2559.833333,3825.387097,2277.645161,,1012.125,-3515.08,2465.25,,,164.000000
13208,0.1471040385,0.3325786968,-95.9627917483,44.7323165289,551.391304,2145.903226,2756.956522,3657.225806,2338.774194,,1111.625,-4179.833333,2488.625,,,
13209,0.1025168734,0.1521676307,-95.916931399,44.7323165289,498.791667,2148.483871,2233.583333,3872.290323,2183,,962.777778,-4257.6,2487.2,,,
13210,0.0439017145,0.2264184374,-95.8710710497,44.7323165289,439.521739,1960.709677,1894.26087,3894.870968,1896.967742,,790.3,-4385.947368,2485.333333,,,
13211,0.1525627127,0.3098340541,-95.779350351,44.7323165289,424,1879.612903,2127.045455,3877,1797,,748.625,-4360.6,2481.5,,,
13212,-0.0709536585,0.4436996281,-95.7334900017,44.7323165289,478.7,1814.46875,2529.95,3648.59375,1854.9375,,749,-4321.214286,2479.7,,,
13213,0.1061654156,0.2861691923,-95.6876296523,44.7323165289,465.842105,1973.133333,2387.368421,3747.967742,1964.258065,,861.5,-4231.153846,2477.888889,,,
13214,0.0473081842,0.3835962825,-95.641769303,44.7323165289,537,1813.28125,2971.2,3383.96875,2018.3125,,947.25,-4170.466667,2475.9,,,
13215,0.1832035258,0.1993815035,-95.5959089537,44.7323165289,566.9,2078.566667,3085.6,3527.290323,2328.225806,,1114.375,-4078.6,2474,,,
13216,0.2105427772,0.2751986712,-95.0455847617,44.7323165289,475,2365.34375,2431.230769,4145.875,2239.53125,,1000,-2583,2453.111111,,83.166667,
13217,0.0470185404,0.0505301574,-94.953864063,44.7323165289,454.583333,1617.53125,2983.75,3336.625,1702.4375,,874.625,2118.5,2449.857143,,17.250000,
13218,0.18516385,0.6726815738,-94.9080037137,44.7323165289,504.909091,1647.133333,2965.454545,3308.7,1737.3,,870,5437.666667,2447.7,,22.166667,165.000000
13219,0.0791245699,0.2743300525,-94.6787019671,44.7323165289,443.285714,1751.354839,2670.166667,3598.548387,1740.516129,,856.375,,2439.2,,180.750000,
13220,0.1105658313,0.225924924,-94.5411209191,44.7323165289,483.5,1943,2716.25,3840.46875,1865.25,,804.842105,,2434.375,,275.800000,
13221,0.3877784094,0.5401130885,-94.4494002204,44.7323165289,459.333333,2219.1875,2869.125,4184.375,2028.03125,,823.7,,2430.9,,331.406250,
13222,0.1943526156,0.2490691528,-94.4035398711,44.7323165289,465,2173.766667,2904,4055.1,2070.2,,889,12885.5,2429,,362.517241,
13223,0.0998493023,0.6119057704,-94.3118191724,44.7323165289,470.375,2259.354839,2861.25,4218.967742,2080.709677,,867.05,13509.75,2425.9,,425.166667,
13224,0.342762962,0.6652755439,-94.2200984738,44.7323165289,387.75,2407.862069,2061.25,4608.967742,2054.466667,,828.210526,13324.5,2422.5,,489.774194,
13225,0.4309248937,0.8480865931,-94.1742381244,44.7323165289,422.571429,2437.296296,2243.875,4504.741935,2116.967742,,807.913043,13243.333333,2420.846154,,521.129032,
13226,0.2576383601,0.7373633459,-94.1283777751,44.7323165289,391.5,2223.321429,2003.75,4535.25,2084.09375,,770.869565,13174.333333,2418.666667,,552.312500,
13227,0.386784333,0.6728842884,-94.0825174258,44.7323165289,418.571429,2312.333333,2224.375,4502.225806,2146.225806,,831.434783,13103,2417.769231,,583.483871,
13228,0.5800476804,0.9989786565,-94.0366570764,44.7323165289,452.25,2242.642857,2485.375,4197.84375,2044.25,,852.958333,13046.75,2416,,615.093750,
13229,0.5371827831,0.9053141574,-93.9907967271,44.7323165289,438.75,2590.923077,2536.142857,4746.333333,2246.6,,776.608696,13129,2433.333333,,823.518519,
13230,0.6494138576,0.8643946002,-93.9449363778,44.7323165289,401,3074.642857,2340.555556,5139.806452,2590.16129,,793.73913,6252.2,2543,,1475.806452,165.000000
13231,0.5307615511,0.7870148439,-93.8990760284,44.7323165289,420.875,3223.481481,1998,5345.548387,2766.866667,,796.708333,7263.333333,2517.214286,,1466.428571,167.000000
13232,0.150781105,0.7106786941,-93.8532156791,44.7323165289,450.75,3217.035714,2285.125,5388.53125,2674.28125,,809.791667,-21.5,2589.2,,1805.687500,171.200000
13233,0.5375050129,0.8627931401,-93.8073553298,44.7323165289,466.125,3358.888889,2236.5,5389.580645,2813.967742,,844.72,4264.25,2523.307692,,1335.225806,167.333333
13234,0.2323334428,0.7785655906,-93.7614949805,44.7323165289,523.625,3512.346154,2398.125,5431.84375,2844.25,,841.821429,-4259.6,2538.25,,1438.166667,167.000000
13235,1.0848326733,1.4534325997,-93.7156346311,44.7323165289,481.125,3950.26087,2292.625,5805.193548,3078.833333,,808.259259,-1315.666667,2498.181818,,1232.629630,163.000000
13236,0.7564718805,1.1881454587,-93.6697742818,44.7323165289,460.375,4030.478261,1846.625,5740.516129,3485.387097,,950.851852,-2112.625,2522.928571,,1428.466667,165.000000
13237,0.6838254792,1.170221592,-93.6239139325,44.7323165289,320.5,4005.208333,896.625,6878.125,2666.9375,,496.25,-4212.285714,2538.5,,1388.500000,
13238,0.8325146437,1.4451398253,-93.5780535831,44.7323165289,583,4538.521739,2101.25,6027.096774,3495.483871,,883.222222,-2274.444444,2513.428571,,1758.516129,164.000000
13239,0.9360125264,0.9516604543,-93.4863328845,44.7323165289,394.833333,4601.041667,1565.7,6841.354839,3295.290323,,618.741935,1533.888889,2525.153846,,2580.862069,163.250000
13240,1.0104922801,1.1124915853,-93.4404725351,44.7323165289,379.181818,4410.956522,1203.181818,6877.933333,3257.166667,,600.7,-2367.3,2584.666667,,2402.300000,165.333333
13241,0.9021571986,1.3552357256,-93.3946121858,44.7323165289,370,4435.73913,1078.25,6829.387097,3340.935484,,629.032258,-3901.625,2631.538462,,2922.483871,166.000000
13242,1.0097442597,1.3175525427,-93.3487518365,44.7323165289,409.166667,5370.695652,1080.666667,7246.65625,3594.0625,,570.375,-3864.714286,2594.166667,,2418.406250,
13243,0.9910006076,1.4050342838,-93.2570311378,44.7323165289,373.583333,4341.2,1018,6860.4375,3090,,577.96875,9.066667,2462.846154,,2357.000000,165.166667
13244,0.7583901712,1.3587192446,-93.2111707885,44.7323165289,384.666667,3843.684211,1033.916667,6296.225806,3235.096774,,731.483871,-65.4,2529.181818,,1946.807692,169.333333
13245,0.3765167698,1.3511292458,-93.1653104392,44.7323165289,331.6,3340.315789,807.153846,6083.290323,2883.548387,,711.032258,-119.466667,2372.363636,,1701.916667,164.333333
13246,0.7968370259,1.0943038285,-93.1194500898,44.7323165289,385.9375,3125.25,1123.375,5658.433333,3181.625,,926.84375,-1577.789474,2724.071429,,3963.923077,165.000000
13247,0.5687222506,1.2010180851,-93.0735897405,44.7323165289,510.733333,4237.35,2006.2,5666.935484,3418.83871,,941.225806,-3408.470588,2850.375,,4501.466667,162.333333
13248,1.1122366956,1.4763109088,-100.778128428,44.6694347467,390.074074,4060.259259,1559.111111,6099.962963,3128.037037,,741.296296,-51.142857,2505.866667,,1744.925926,165.000000
13249,0.7796565081,1.2017281481,-100.502966332,44.6694347467,442.538462,3480.925926,1977.333333,5442.296296,2905.740741,,858.740741,-800.44,2493.466667,,1677.703704,164.666667
13250,1.0428435951,1.4802134931,-99.3105972494,44.6694347467,458.37037,3136.259259,1991.333333,5121.888889,2697.111111,,878.740741,-4205.076923,2502.785714,,872.407407,
13251,1.1592988111,1.5376184285,-99.2188765508,44.6694347467,367.357143,3190.428571,1556.035714,5598.571429,2479.214286,,699.464286,-4266.074074,2499.272727,,810.464286,
13252,0.8146890849,0.9096868284,-99.1271558521,44.6694347467,460.571429,2864.678571,2098.142857,4782,2532.214286,,885.607143,-4296.333333,2495.5,,747.107143,
13253,0.4791622187,0.7508156846,-98.9895748041,44.6694347467,615.5,1981.892857,2999.714286,3326.035714,2363.535714,,1185.607143,-4379.821429,2489.75,,652.250000,
13254,0.6160601633,1.0996827568,-98.8978541055,44.6694347467,487.888889,2718.111111,2290.925926,4534.962963,2537.962963,,950.666667,-4247.4,2495.285714,,663.111111,163.000000
13255,0.5366352002,0.8821193477,-98.8519937561,44.6694347467,481.807692,2403.444444,2340.703704,4214.296296,2328.333333,,949.666667,-4187.2,2484.307692,,558.074074,
13256,0.8594827482,1.0860280565,-98.7602730575,44.6694347467,529.416667,2639.5,2421.692308,4323.423077,2589.653846,,1028.423077,-4034.346154,2480.833333,,495.576923,
13257,0.953035454,1.2760615349,-98.7144127081,44.6694347467,401,3197.928571,1781.035714,5357.571429,2641.107143,,796.857143,-4025.785714,2499.846154,,594.535714,165.000000
13258,0.2160042311,0.499935197,-98.0723678175,44.6694347467,651,2196.75,3119.75,3169.8125,2695.75,,1237.892857,-2728.285714,2550.666667,,,164.000000
13259,0.1456648931,0.4457128327,-97.9347867695,44.6694347467,492.857143,2443.178571,2358.821429,4142.3125,2401.5,,948.178571,12294.25,2269.833333,,,161.000000
13260,0.6191373567,0.8946356575,-97.7513453722,44.6694347467,392.75,3443.535714,1727.392857,5338.083333,2830.6875,,764.607143,4371.5,2378.571429,,,163.000000
13261,0.4045391344,0.5807958722,-97.6596246735,44.6694347467,333.222222,1811.428571,1117.214286,4825.416667,1227.875,,557.666667,12238.5,2269.888889,,,175.000000
13262,0.3284629844,0.5852068383,-97.6137643242,44.6694347467,404.115385,1954.821429,1709.321429,4505.75,1570.875,,721.678571,12220.75,2378.583333,,,
13263,0.2327628564,0.2429883132,-97.5679039749,44.6694347467,485.62963,2105.740741,2314,3851.454545,2014.125,,926.962963,12347,2396.583333,,,164.000000
